product_name,rating,review
Apple iPhone 4 16GB (Black) - AT&T,5,i wanted the iphone 4 without being attached to a contract with a carrier so i decided to buy on amazon i was so surprised when i received the phone it was flawless no scratches or dings looks like new the phone works very well and came with the apple charger apple ear phones documentation and apple stickers it shipped from the amazon warehouse and i am very pleased with this purchase
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",4,i ve used a lot of high end smart phones including samsung apple google nexus and lg i had to buy this phone for a consulting project and i wound up liking it so much i returned my google nexus 5x and bought another of these as my phone it has expandable storage micro sd which was important to me it has surprisingly good better than nexus 5x battery life it does not have typical high end phone bloatware installed i would have given this 5 stars but the camera is just not up to par with the best of the smartphones should it be for 250 i would have preferred a 5 2 screen over its 5 5 but that is just me all in all this is a great phone
Samsung Galaxy Note 3 (SM-N900V) - 32GB Verizon + GSM Smartphone - Black (Certified Refurbished),5,my wife gave her original note 3 a dip in the pool at 600 plus for a new one this saved the day
Apple iPhone 5s 16GB (Gold) - T-Mobile,1,the speakers isn t workingi wanna fixi don t know if i should send it back
BLU Studio 5.0 Unlocked Dual Sim Phone--U.S. Warranty (Black),2,i ve had this phone for over a year now and pretty much since the day i got it i regretted it it came in some weird english with no instructions and some weird plug in there s hardly any space on the phone i have maybe four apps and it won t let me get anymore i ll be typing something and the keyboard will just disappear and won t come back the lock button works when it feels like it and the speakers are crap most of my apps end up crashing for no reason the only real perk is the size it dies very quickly i strongly recommend not buying this phone
HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone,3,fast and simple not a lot of customization functions available camera sucks not as good as the oneplus or samsung s6 or iphone small memory
"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth",3,i ordered a phone that was advertised as new in the box i received the original box but the phone had three 3 screen liners on top of each other the green alert light never functioned and the gps system never worked the phone i received was not new i m being generous with three stars because this was a case of false advertising even a refurbished phone should be fully functional
"Blackberry Z30 Unlocked Cellphone, 16GB, Black",1,before i buy this blackberry ask if the seller sta100 2 supplied the z30 model and that model has functionality bands for cellular operators who are in my country unfortunately i buy cell phone is a export article when i get my hands had passed two months until then i checked the blackberry z30 model is sta100 5 this model does not work in my country
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",1,the front sensor on the phone was broken when purchased i purchased this phone as a little present because the person needed a new phone unfortunately i m stationed in korea and only received the product in this condition after the expiration period i filed a claim and asked if i could return it but they didn t offer any help now i have to pay another 200 dollars to send the phone back to apple and get it fixed since apparently it s been used for the past six months and the service warranty no longer applies
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - Grey",5,i have an iphone a oneplus one and a new blackberry but this is my best phone so far unlike my android phone i don t catch myself fiddling around with anything it works very well this device surprised me considering its price the battery is large enough to give me a full active day including about an hour of internet sharing windows mobile is on the right track it is fun to use 8 1 is not perfect but widows 10 mobile should fix most of my small issues it has become my main phone
Sony Xperia Z C6606 16GB T-Mobile Black Fair Phone,5,perfect device anyone in the market for a new device i highly recommend sony over any samsung lg or htc simply better than the rest phone came on time sealed in original package quite pleased
HTC One M7 32GB GSM Unlocked 4G LTE Android Smartphone - Black,4,i love the phone but the phone for some strange reason couldn t connect to wifi so i had to take it to the phone store and had them fix the problem so i had to spend more money
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",5,i went to mexico and my iphone 5 works so nice i am very happy
Nokia Lumia 822 GSM Verizon CDMA 4G LTE Windows Smartphone -Black,4,this is a great phone love all the features it does have to be charged nightly
Samsung Convoy U640 Phone for Verizon Wireless Network with No Contract (Gray) Rugged,1,the phone the i bought from amazon did not work we ended up going and buying the same phone from wally world and taking out a 2year contract thats what i didn t want to do but ooooh well
Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone w/ 13 MP Camera - Red (No Warranty),5,great phone this is a up grade and i am very happy with this product
